title,content
娱乐,《七龙珠》惹粉丝不满 称好莱坞搞“气”龙珠果不其然，好莱坞的真人版《七龙珠》上映后引来了网友更大的骂声。上周六，中国内地先于北美半个多月的时间，抢先看到了《七龙珠》。悟空变身为十八岁的美国高中生、短笛比克携带“小秘”舞坏得彻底、龟仙人说教意味十足等剧透，在电影中一一得到印证。网友虽然早就有心理准备，但还是接受不了现实，“电影《七龙珠》干脆叫《气龙珠》算了”。目前《七龙珠》在网上的评分很不乐观，超过36%的观众给出了一颗星的评价，两颗星的低分也接近30%。即便如此，《七龙珠》周末的票房依旧喜人，据悉，目前全亚洲的票房冲破1010万美元。内地周六首日的票房就高达1800万人民币。据分析，除去话题制造的票房外，也有很大的原因是春季档欠缺有吸引力的电影上映，观众苦于无片可看。香港地区同样开出好成绩，71万港币的首日成绩不仅让影院加场，还派出更多的人力疏导人群。但票房归票房，依旧阻止不了网友上网抒发内心的不满，而这次不满的除了龙珠迷外，也有单纯冲着电影开骂的。看来黄毅瑜导演之前说的要兼顾龙珠迷和非龙珠迷的想法，恐怕是难以实现了。“龙珠迷”的怒火彻底毁了儿时梦《七龙珠》改编成真人电影版，是所有龙珠迷们翘首以盼的事情。但随着剧透一步步深入，龙珠迷从喜上眉梢变成了破口大骂，用包括网络声明等方式表达对剧情改编的不满。当电影亮相，龙珠迷们虽然早就做好了心理准备，有人观映后直言“没想像中糟糕”，但依旧有人显得措手不及。与先前炮轰龟仙人失去好色的特性相比，现在龙珠迷们的“苦口婆心”全部放在了主角悟空和琪琪的身上。“当你看到琪琪用拥吻引诱激励悟空时，这一切的一切都颠覆了儿时的记忆。”还有些激动的龙珠迷表示电影毁了他“儿时的梦”，“我感觉在受罪，想对电影院的人说，这是一个骗子拍的骗子电影。”“非龙珠迷”的怒火90分钟快得离谱导演黄毅瑜曾经说过，《七龙珠》这么改编一大原因是想让没有看过漫画的人也能融入其中。但从目前的反应来看，非龙珠迷也很不买账，而其中的人物刻画不细致、影片时间太短是攻击的主要内容。“我完全没看明白这个片子在讲什么，”网友张小北表示自己从没看过原著，“人物我没什么可对比的，只是觉得绿色胶头的家伙可以冒充魔王，实在太有才了。”人物刻画得不细致还表现在悟空的性格方面，“（悟空）夸张，没有过渡的情绪，说变脸就变脸。”还有网友指出，悟空可以比做《功夫之王》里的小孩，“《功夫之王》还有半点趣味，《七龙珠》和它相比，是难看呢？还是更难看？”另一方面，如此浩大的奇幻题材，被浓缩到一个半小时，仓促的程度也让网友不能接受，“就算可以说是节奏快不拖沓，但这个节奏也快得太离谱了，90分钟能说什么啊？”也有网友发表了可以避开《龙珠》原著的一个方法，那就是真人版电影性感美女的娱乐性，“美女基本都是露出1/4胸、许多镜头都是从上往下，漫天都是大波妹妹。”据《南方都市报》
娱乐,林青霞将出席亚洲电影大奖 奥利弗-斯通捧场本报讯(记者 何娅)第三届亚洲电影大奖颁奖典礼将于3月23日在香港会议展览中心举行，来自香港、亚洲乃至国际影坛的知名导演及红星将共同打造一年一度亚洲影坛最璀璨的盛会。据了解，当晚重量级颁奖嘉宾包括奥利弗·斯通、五获奥斯卡金像奖、《幸福黄手绢》监制亚瑟·科恩及该片男主角、金像影帝威廉·赫特；本届亚洲电影大奖评审团主席杨紫琼及上届最佳男主角得主梁朝伟等。一代巨星林青霞届时也会出席，颁发“亚洲电影杰出贡献大奖”予“电影工作室”。此外，当晚将颁发另外两个特别奖，包括“纪念杨德昌亚洲新秀大奖”及“Nielsen电影票房大奖”，前者颁予《海角七号》的导演魏德圣，后者则由印度宝莱坞性感小天后琵艳卡·乔普拉夺得。五位获提名最佳导演的候选者，包括吴宇森(《赤壁》)、冯小刚(《非诚勿扰》)、金知云(《风尘三侠决战地狱门》)、是枝裕和(《横山家之味》)以及布里杨·文杜沙(《我们这一家戏院·服务周到》)将联袂出席。亲临现场的台前红星包括提名最佳男主角《礼仪师之奏鸣曲》的本木雅弘、《追击者》的河正宇及《爆粗BAND友》的松山研一；提名最佳女主角的《黑帮有个荷里活》深津绘里、《立春》蒋雯丽、《爱失偿》的周迅及《画皮》的赵薇；提名最佳男配角有《风尘三侠决战地狱门》的郑雨盛及《证人》的张家辉等。颁奖司仪组合也令观众耳目一新，吴彦祖的女友、超级名模LISA S及吴彦祖好友、演员兼歌手尹子维将与经验丰富的李浩林同场主持。
娱乐,萨尔玛-海耶克加盟亚当-桑德勒新片(图)新浪娱乐讯 北京时间3月18日上午消息，据国外媒体报道，萨尔玛-海耶克(Salma Hayek)、玛雅-鲁道夫(Maya Rudolph)和柯林-奎恩(Colin Quinn)已经确定一同加盟亚当-桑德勒(Adam Sandler)的新片。萨尔玛-海耶克将扮演桑德勒的妻子这部由哥伦比亚公司制作的喜剧片，讲述了五位高中时期的好友，三十年后在国庆日的周末重聚。海耶克将扮演桑德勒的妻子，而《周六夜现场》(Saturday Night Live)女星玛雅-鲁道夫将与黑人男星克里斯-洛克(Chris Rock)扮演一对夫妇。同时加盟该片的还有凯文-詹姆斯(Kevin James)、罗伯-施奈德(Rob Schneider)以及大卫-斯派德(David Spade)。桑德勒创作剧本 《板凳队员》导演执导丹尼斯-杜根 (Dennis Dugan)将担任该片的导演，他还曾导演过亚当-桑德勒的另一部喜剧片《板凳队员》(The Benchwarmers)。桑德勒本人与《过气童星》(Dickie Roberts: former Child Star) 的编剧弗雷德-沃尔夫(Fred Wolf)一起为该片编写剧本。墨西哥裔女星萨尔玛-海耶克最近正在客串NBC热播情景喜剧《我为喜剧狂》(30 Rock)，而她出演的电影《奇趣马戏团》(Cirque du Freak)也即将公映。龙龙/文声明：新浪网独家稿件，转载请注明出处。
娱乐,组图：安娜-法瑞丝性感登《GQ》 筹拍喜剧片新浪娱乐讯 好莱坞女星安娜-法瑞丝(Anna Faris)近日为最新一期GQ杂志拍摄了一组性感写真。在这组图片中，她把自身的各种特质发挥得淋漓尽致，既性感得充满诱惑，又像邻家女孩那样健康天然。在专访中，安娜-法瑞丝透露她正在筹拍一部有关大学生活的喜剧片。女明星有很多种，有冷若冰霜的女神级别的，有清冽淡然的文艺腔调的，有美艳奔放的豪放派，也有亲切娇憨的邻家型。安娜-法瑞丝属于哪一种？她性感，可爱，风趣幽默，天真得自然，令人赏心悦目。这位金发尤物没有女王般逼人的气势，却又比邻家女孩多了一份耀眼的光芒。因为主演影片《校园兔女郎》，安娜-法瑞丝有了“兔女郎”的外号，但安娜-法瑞丝更喜欢“喜剧女明星”成为她的外号。安娜-法瑞丝说：“起初我还以为，我很难得找到自己的立足点。然而两年来的喜剧表演让我发现我热爱喜剧并愿意为之奋斗。”的确，在《惊声尖笑》、《单身男子俱乐部》、《我要当警察》等喜剧片中都能见识到安娜-法瑞丝的搞笑功力。如今安娜-法瑞丝正计划筹拍一部属于自己的电影。这部电影将是她的半自传搞笑片，会将她的大学生活搬上大银幕。安娜说：“我学生时代周旋在不同的社交圈子。你知道，很嬉皮士的生活，还有那些让人难忘的宿舍老鼠。这将是一部有趣的电影。”ZF/文
娱乐,尸检结果：娜塔莎-理查德森死于脑出血(图)新浪娱乐讯 北京时间3月20日消息，据国外媒体报道，今天公布的尸检结果表明，在滑雪中发生事故的娜塔莎-理查德森(Natasha Richardson)最终死因为脑部出血。脑出血导致死亡在对尸体进行检验后，医生表示如果当时能获得及时救治，理查德森还是有希望幸免于难的。但事故发生后，她在近四个小时后才被送到医院，最终导致了死亡。纽约尸检机构发言人埃伦-波拉科夫(Ellen Borakove)表示，这位托尼奖获得者在事故中造成硬脑血肿，最终导致大脑出血。头骨骨折造成脑出血，血液迅速凝结并给大脑带来压力，随即对支配呼吸系统和其他身体机能的脑干造成损伤。如果及时送医本可幸免于难受到如此伤害的病人，一般先有一段时间状态良好，然后才会出现脑出血。纽约大学医学中心的基思-席勒医生(Keith Siller)说：“如果及时注意到这一情况，并尽快把病人送到医院，还是有救治的机会的，但是一旦错过就来不及了。”事故原因不明四十五岁的理查德森，由于本周一在魁北克滑雪时发生事故，于周三在曼哈顿里尼克斯-希尔医院逝世。整个救治过程目前仍未透露，也没有消息表明这次事故发生的确切原因。官方给出的消息只是她从雪道上摔下，随后表示不舒服。(龙龙/文)声明：新浪网独家稿件，转载请注明出处。
娱乐,韩星李准基剧照酷似梅兰芳引热议(图)中新网3月20日电 据Edaily SPN报道，韩星李准基在影片《王的男人》中的造型，与中国传奇京剧演员梅兰芳十分相像，从而成为热门话题。昨天，韩国电影公司公开梅兰芳照片，与李准基在电影《王的男人》中“孔吉”扮相十分相像，因此吸引了人们的眼球。从照片上看，锐利的眼神、笔直的下颌线、站立姿态以及演员的职业，两人在很多方面都非常相像。
娱乐,威尼斯电影节主席：宁浩是中国最好的喜剧导演由内地导演崔健、香港导演陈果、韩国导演许秦豪联袂执导的电影《成都，我爱你》将于月底开拍。昨(22)日，威尼斯电影节主席马克·穆勒专程飞往成都了解该片拍摄进展。这位一脸笑容的老外居然操一口流利的汉语，让人惊讶不已。最关键的是，他还对成都十分熟悉，不但老到地去看了川剧和大熊猫，还抽空逛了一圈杜甫草堂、金沙遗址和宽窄巷子。马克笑称，谢晋导演生前曾告诉他四川是个好地方，“今天来了果然如此！”新中国首批外国留学生55岁的马克·穆勒是地道的意大利人，但却是十足一个中国通。昨日应邀来蓉更全程操着普通话与成都记者交流，让人刮目相看。原来，马克居然是上世纪70年代中国接收的第一批外国留学生，中国早已算他第二个故乡。他甚至会唱很多中国的革命歌曲和样板戏，喝起中国的烈性白酒，也不皱一点眉头。马克透露，正是当年在中国看到了一批好电影，他回国后才放弃自己的专业，开始从事与电影有关的工作。此后他在电影方面的才华引起威尼斯电影节的注意，开始邀他负责亚洲的选片工作，结果上任第一年，他就将凌子风导演的《原野》(姜文、刘晓庆主演)送到了威尼斯电影节，这也是中国内地第一部参加国外大型影展的影片。“成都真是个好地方！”马克在担任威尼斯电影节选片委员的时间里，曾经专门来过成都。说起四川造电影，更是如数家珍，“中国最有名的制片人韩三平，就是峨影厂出来的。峨影厂我十几年前就经常来，那部李亚林导演的《被爱情遗忘的角落》当年在全中国那么有名，我还曾来这里看能不能选去威尼斯电影节呢！”不过，十几年后再来四川，马克惊叹这里翻天覆地的变化。马克笑称，他1977年看了谢晋的《红色娘子军》，顿时视谢晋为大师，两人从此成为亦师亦友的至交，“谢晋老师在四川呆的时间多，曾经一直告诉我四川是个好地方，让我一定要来，而且要看川剧，所以我从此有了一个‘四川情结’。今天我来了，我的愿望是，争取明年继续来，因为成都真的是个好地方！”欲邀《成都我爱你》参展此次来蓉，马克最主要的任务就是给即将拍摄的《成都我爱你》出谋划策。虽然这部电影尚未开拍，他却十分看好，“许秦豪、陈果、崔健，这三个导演我都很熟悉，他们的电影我在国外都放过。崔健虽然是歌手出身，但他演的第一部电影《北京杂种》，我就曾推荐参加过瑞士的洛迦诺电影节，反响不错，而且他也演了不少片子。我们是十多年的老朋友，我对他比较熟悉，他应该有当导演的能力。”来蓉之前，马克还提前了解了这部电影的故事，“我听说是分别讲述过去、现在和将来的三段关于成都的爱的故事，这个结构很新鲜，相信会有惊喜出现。如果拍出来效果不错，邀请赴威尼斯电影节参赛的可能性很大。”□“马”语者对华语片偏心？没有的事马克在担任威尼斯电影节主席的5年时间里，颁给华语电影人3座金狮奖，今年的电影节上，他还钦点李安担任评审团主席，令不少欧洲同行认为他对中国过于“偏心”。昨日言及此事，马克哈哈大笑，“李安即使不当评审团主席，他们仍会有这种感觉的。但我想说的是，这几年电影节，只有一次是张艺谋当评委会主席。而李安《断背山》拿奖时，恰好没有中国评委。威尼斯电影节看的是影片的质量和水平，不存在偏心之说。”对近年冒出来的宁浩，他居然也十分熟悉，“我看过他的《疯狂的赛车》，我认为他肯定是中国现在最好的喜剧导演，即使拍其他风格的电影，也会很特别。” 早报记者吴晓铃摄影向宇□链接曾拜倒在章子怡石榴裙下在2006年的威尼斯电影节《夜宴》的首映礼上，章子怡身穿艳丽礼服光彩照人惊艳四座，时任威尼斯电影节主席的马克·穆勒当场为之倾倒，跪拜在美人石榴裙下，以表示对“女王陛下”的尊敬，惹得现场众人大笑不已。
娱乐,组图：《怪兽大战外星人》洛杉矶首映星光熠熠新浪娱乐讯 梦工厂最新动画片《怪兽大战外星人》于北京时间今日在洛杉矶举行了首映，在片中献声的瑞茜-威瑟斯彭(Reese Witherspoon)、休-劳瑞(Hugh Laurie)、基弗-萨瑟兰(Kiefer Sutherland)、塞斯-罗根(Seth Rogen)齐齐亮相。而好莱坞众多明星，如杰克-布莱克(Jack Black)也到场助阵。据悉本片将于3月27日在全美上映，中国大陆地区则在3月31日上映3D版本，4月3日上映IMAX 3D版本。IC/图
娱乐,"韩国票房综述：《异能》胜 《七龙珠》名次暴跌上周末（3月20日-3月22日），韩国榜单的前三甲全部被3月19日上映的新片包揽。其中，在与本届奥斯卡8项大奖得主《贫民窟的百万富翁》的票房角逐中，90后小美女达科塔·范宁主演的科幻惊悚电影《异能》意外胜出，占据冠军。曾得到过一周冠军的《守望者》本周票房继续暴跌，与成绩较上周相比也有大幅下降的权相宇《比悲伤更悲伤的故事》可谓同病相怜。 查看上周榜单韩国电影周末票房十大排行榜 (2009年03月20日--2009年03月22日)名次?片名????????????上映日期????????占有率??周末票房(人)??累计票房(人)1 《异能》???????????2009年03月19日??22.7%???254,806???????299,6652 《贫民富翁》???????2009年03月19日??19.5%???218,696???????249,5393 《失踪》???????????2009年03月19日??17.3%???193,552???????229,8124 《比悲伤更悲伤》???2009年03月12日??10.5%???118,346???????540,9585 《七龙珠》?????????2009年03月12日??5.6%????62,623????????379,5076 《老搭档》?????????2009年01月15日??5.3%????59,746????????2,802,5247 《老爷车》?????????2009年03月19日??4.1%????46,423????????59,7808 《意外之夫》???????2009年03月12日??2.8%????31,269????????224,5099 《返老还童》???????2008年02月12日??2.4%????26,544????????1,727,33210 《守望者》????????2009年03月05日??2.1%????23,386????????587,232与《异能》相比，有奥斯卡黄袍加身的《贫民窟的百万富翁》无疑在上映前呼声更为高涨，韩片《失踪》、《比悲伤更悲伤的故事》败下阵来也是情理之中。这样一场鹬蚌相争后，《异能》反而成为最后的渔翁得利者。从《世界大战》中走出来的可爱小女孩达科塔·范宁，虽然年仅15岁却已经拥有了一对抓人心灵的双眸，如今在《异能》中更是被给予了很大发挥的空间。片中另外两位大人主角也都是近年来颇引人瞩目的演员：《神奇四侠》克里斯·伊文斯，《史前一万年》卡米拉·贝勒。二人均身材相貌兼备，演艺前途一片灿烂。《异能》讲述了一个酷似《守望者》的科幻故事，虽然成本十分低廉，不过较《守望者》来讲，《异能》的主角们就要吸引人的多了。此外，中国演员李小璐在《异能》也出演了一个特异功能少女。《贫民窟的百万富翁》虽然夺冠失利，也仍然葆有亚军位置。放在经济危机的时代背景下，片中贫民少年名利美人双收的故事在广大普通观众看来无疑是振奋人心的。两位原本名不见经传的年轻演员戴夫·帕特尔和芙蕾达·平托凭借此片，如今也跨进了炙手可热的新星阵列，后者更是频频见诸时尚杂志封面，令人唏嘘片中故事与现实世界的美妙交融。排名上周末第三的韩国影片《失踪》，是近期韩本土影市上已经少见的恐怖片新作，讲述了一个弱女子与杀人狂魔周旋的血腥故事。女主角秋瓷炫出道已经13年，虽然始终未能跻身一线明星行列，但一直以来她接拍的作品类型多样，对角色追求多变和突破的决心十分值得肯定。权相宇主演的《比悲伤更悲伤的故事》在上映首周就遭遇劲敌《七龙珠》分流观众，仅以微弱优势夺冠，上周末名次更毫无起色跌至第四名。虽然有着几位主角的号召力，但老套的爱情故事很难令挽留住观众的好奇心，在强敌环伺的境况下，每况愈下的票房更是越来越难以扭转。粗制滥造的漫画改编电影《七龙珠》状况更是与《守望者》惊人的相似，上映第二周票房成绩就从冠军暴跌至第五，一路绝尘的大头冲下。东方的故事，在好莱坞再度进化失败。此外，榜单在被最近几周的新片清洗过后，仅存两部累计观众人数达到七位数的电影：分列第六、九位的韩国纪录片奇葩《老搭档》与布拉德·皮特《返老还童》。虽然《返老还童》在美国的上映日期与《贫民窟的百万富翁》晚了四个月，但在韩国的上映日期却迟于后者一个多月，前者已经面临下档，二者始终无缘同时期的票房PK，有点遗憾。克林特·伊斯特伍德自导自演的《老爷车》在上周末排名第七，乌玛·瑟曼监制主演的《意外之夫》紧随其后位列第八。《老爷车》是伊斯特伍德在《百万美元宝贝》之后首次在自己执导的电影里出现，并且涉及了种族歧视这个敏感题材。曾在奥斯卡上得过导演、演员双料奖项的伊斯特伍德年纪高迈依然电影作品不断，也许作品不会那么尽如人意，但创作的热忱和辉煌的过往都足以令他成为影史的一个经典。《守望者》排名垫底居第十，不再赘述。3月26日将上映新片：布拉德·皮特+乔治·克鲁尼《阅后即焚》，杰森·斯坦森《乱枪》，奥斯卡新科影后凯特·温丝莱特《朗读者》，《一个购物狂的自白》，《夺命手机》，2001年的一部《完整无缺》。因为未来一周将无韩国电影上映，《失踪》、《悲伤》等韩片将面临的境地也势必更加严峻。欹星/文声明：新浪网独家稿件，转载请注明出处。"
娱乐,安妮-海瑟薇欲扮演好莱坞女星朱迪-嘉兰(图)新浪娱乐讯 北京时间3月24日消息，据国外媒体报道，凭借《瑞秋的婚礼》(Rachel Getting Married)获得奥斯卡提名的安妮-海瑟薇(Anne Hathaway)，有望参加一部讲述好莱坞女星朱迪-嘉兰(Judy Garland)传奇一生的传记电影，安妮-海瑟薇将会亲自出演她自己的偶像朱迪-嘉兰。出色的歌舞水平为安妮加分现年26岁的安妮-海瑟薇，在上月举行的第81届奥斯卡颁奖礼上与主持人休-杰克曼(Hugh Jackman)一起载歌载舞，让所有人见识了她出色的歌唱、舞蹈水平。如果此次她可以获得扮演朱迪-嘉兰的机会，她将有望将奥斯卡和托尼奖双双捧回家。统计数据显示，最近10个获得奥斯卡最佳女主角的演员中，有7个都是因为扮演了现实中真正存在的人物而最终获奖。朱迪-嘉兰一生错过奥斯卡人人都认可朱迪-嘉兰出色的表演功力，但讽刺的是朱迪一生并未在竞赛单元获得过奥斯卡殊荣。1939年，朱迪-嘉兰塑造了她永恒的银幕经典形象——《绿野仙踪》(The Wizard of Oz)中的女主角多萝西(Dorothy)，凭借这一角色她获得了当年奥斯卡的荣誉奖。但朱迪却痛失了两次进入奥斯卡竞赛但愿的角逐机会。1954年，朱迪-嘉兰创造了一次空前的回归银幕经典之作——《一个明星的诞生》(A Star Is Born)，在这部影片中，朱迪显示了她超群的表演、唱歌、跳舞三栖技艺。这次出色的表演让所有的人相信，这一届奥斯卡的最佳女主角非朱迪莫属，奥斯卡颁奖礼举行之时正值朱迪为第二个儿子的出生在医院待产，颁奖礼组织者特别在朱迪的病房设置了一台摄像机，然而另所有人大跌眼镜的是，最后居然朱迪空手而归，夺得最佳女主角奖项的是电影《乡村女孩》(The Country Girl)的女主角格蕾丝-凯利(Grace Kelly)。1961年朱迪再次凭借电影《纽伦堡的审判》(Judgment at Nuremberg)入围奥斯卡配角提名，但最后惜败于《西区故事》(West Side Story) 中的丽塔-莫雷诺(Rita Moreno)。朱迪的百老汇之缘在朱迪-嘉兰短暂的一生中，她从未出现在百老汇的舞台上。1967年，她特别想接演安杰拉-兰斯伯里(Angela Lansbury)在《欢乐今宵梅姑姑》(Mame)的角色，但是由于制片方无法保证朱迪的酬劳，最终朱迪无缘这一角色。但朱迪1952年曾在曼彻斯特皇宫戏院赢得了托尼奖的一个特别荣誉奖，此奖是为了表彰朱迪为“歌舞剧复兴所作出的巨大贡献”。海瑟薇的百老汇之旅尽管最近两届托尼奖把最佳女主角的桂冠颁给了两个根据真实人物改编的角色，一个是《灰色花园》(Grey Gardens)中的克里斯汀-艾波赛尔(Christine Ebersole)，另一个是《玫瑰舞后》(Gypsy)中的帕蒂-鲁鲍(Patti Lupone)，但比起根据真实事件改编的作品，百老汇一般更加青睐于富有幻想的题材。安妮-海瑟薇从未出现在百老汇的舞台上。2002年，她曾经参加过一个为纪念《嘉年华》(Carnival)而举办的音乐会，《嘉年华》曾在1961年包揽了5个托尼奖的表演奖项，她与百老汇著名男演员布莱恩-史多克-米歇尔(Brian Stokes Mitchell)联袂登台，给当时的观众留下很深刻的印象。今年夏天，海瑟薇将会在纽约中央公园出演《第十二夜》(Twelfth Night)，此活动是纪念莎士比亚的一系列活动之一。真唱还是假唱朱迪的这部传记电影最大疑问可能是安妮-海瑟薇会不会真唱和朱迪-嘉兰相关的歌曲。2001年，坦米-布莱查德(Tammy Blanchard)和朱迪-戴维斯(Judy Davis)主演的，讲述朱迪-嘉兰的电视迷你剧《我和我的影子》(Me and My Shadows)获得了当年的艾美奖，当时两人在影片中都是假唱。而2004年，另一部由伊莎贝尔-基亭(Isabel Keating)真唱主演的，也是讲述朱迪有关的音乐剧《绿野星踪》(The Boy From Oz。)入围了托尼，但最终却惜败于他人。电影改编自名传记作家之手温思坦影业的这部传记片，是改编自著名作家杰拉德-克拉克(Gerald Clarke)为朱迪-嘉兰所做的传记《获得幸福——朱迪-嘉兰的一生》(Get Happy: The Life of Judy Garland。)。杰拉德-克拉克最近一部传记让人们熟知的传记是《杜鲁门-卡波特》(Truman Capote)，这部讲述美国历史上最著名的南方作家的传记被改编成电影《卡波特》(Capote)，《卡波特》曾在2005年获得了包括最佳影片在内的5项奥斯卡提名，其中男主角卡波特的扮演者菲利普-塞默-霍夫曼(Philip Seymour Hoffman)拿下了当年的最佳男主角奖。(少卫/文)
娱乐,本木雅弘夺影帝忘感言 要与儿子分享荣誉(图)新浪娱乐讯? 北京时间3月23日，本木雅弘以电影《入殓师》，勇夺第三届亚洲电影大奖最佳男主角奖，今(24日)上午举办记者会，他笑说，能从偶像威廉赫特手中接过奖座实在太兴奋，紧张到所有记好的感言全都忘光。因为他两个儿子都发高烧，希望可以赶快回到日本家中陪儿子，并将影帝奖座秀给儿子看。昨日成田机场的重大空难事件影响40航班起降，虽担误本木雅弘飞赴香港行程，却挡不住他封影帝的气势及好运。他在昨晚的颁奖礼后偕老婆内田野哉子，与《入殓师》片台湾电影发行人、名导李安之弟李岗见面，李岗特地送上台湾书法名家董阳孜的墨宝──“真诚”二字及书法书做为贺礼。“真诚”两字缘于李安曾对李岗及电影记者说过的话：“每个人都有他的八字，每部电影也有它的八字。”在《卧虎藏龙》中也有经典台词“你必须真诚面对你自己”、“心诚则灵”。李岗感触表示，去年五月即购入该片台湾版权时，即决定今年二月在台发行，当时该片还未取得代表日本角逐奥斯卡外语片资格，电影内容又探讨中国人忌讳的殡葬事宜，营销宣传具一定难度，但随着一路在国际市场及得奖肯定、拿下奥斯卡最佳外语片声势达到最高潮，刚好接上台湾映演档期，才写下上片至今第四周、台湾票房4千6百万元台币成绩，成为今年开春以来日片在台票房冠军。本木雅弘早在十五年前即提案《入殓师》片电影企划，经过多年蕴酿才拍成并大放异彩，李岗也认为这是“真心诚意、心诚则灵”的表现。本木雅弘在上午的记者会透露，因为他两个儿子都发高烧，希望可以赶快回到日本家中陪儿子，并将影帝奖座秀给儿子看，他开心地说：“能获得亚洲电影大奖最佳男主角奖的意义，并不亚于奥斯卡金像奖！”新浪娱乐台湾特派 郑伟柏／台北－香港报导声明：新浪网独家稿件，转载请注明出处。
娱乐,科恩兄弟将重拍约翰-韦恩西部史诗经典擅长黑色电影的科恩兄弟将拍摄古装西部片，他们准备重拍约翰·韦恩的经典之作《大地惊雷》(True Grit)，后者曾为这位西部片英雄赢得奥斯卡影帝桂冠。新版故事不以牛仔为主角，而改为14岁少女的视角来讲述。1969年的《大地惊雷》根据查尔斯·波蒂斯的同名小说改编，由派拉蒙公司出品，故事讲述了一个14岁的女孩在两个警察的陪同下到不太友善的印第安人的领地追踪杀父凶手的故事。约翰·韦恩扮演其中年纪比较大的那个警察，其老辣纯熟的表演让他一举夺得第42届奥斯卡影帝大奖。此次科恩兄弟重拍《大地惊雷》仍将由派拉蒙公司出品，不过和原版不同的是，他们会更加忠于原著，而且那名老警察也不再是影片的中心人物，整部影片将从14岁女孩的角度叙述。该片将由科恩兄弟亲自改编剧本，而他们另一个改编自小说的电影计划———为索尼哥伦比亚拍摄的《犹太警察联盟》(The Yiddish Policemen's Union)则将在本片之后制作。目前科恩兄弟刚刚完成自编自导的新片《严肃的人》(A Serious Man)，后者由焦点公司和Working Title公司共同制作。编译：尼莫
